Date;Speed;Density;Bt;Bz
20190731164333;;;9.92;7.38
20190731164334;;;9.77;7.46
20190731164335;;;9.69;7.59
20190731164336;;;9.62;7.51
20190731164337;;;9.8;7.61
20190731164338;;;9.75;7.67
20190731164339;;;9.7;7.65
20190731164340;;;9.76;7.69
20190731164341;;;9.79;7.8
20190731164342;;;9.76;7.8
20190731164343;;;9.72;7.7
20190731164344;;;9.71;7.68
20190731164345;;;9.65;7.55
20190731164346;;;9.62;7.42
20190731164347;;;9.61;7.35
20190731164348;;;9.67;7.62
20190731164349;;;9.62;7.42
20190731164350;;;9.65;7.34
20190731164351;;;9.75;7.58
20190731164352;;;9.63;7.53
20190731164353;;;9.64;7.57
20190731164354;;;9.61;7.6
20190731164355;;;9.65;7.63
20190731164356;;;9.66;7.58
20190731164357;;;9.65;7.6
20190731164358;;;9.73;7.61
20190731164359;;;9.75;7.71
20190731164400;;;9.73;7.66
20190731164401;;;9.66;7.56
20190731164402;;;9.69;7.7
20190731164403;;;9.72;7.88
20190731164404;;;9.66;7.9
20190731164405;;;9.43;7.73
20190731164406;;;9.44;7.69
20190731164407;;;9.69;7.91
20190731164408;;;9.58;7.75
20190731164409;;;9.47;7.61
20190731164410;;;9.43;7.69
20190731164411;;;9.41;7.67
20190731164412;;;9.41;7.58
20190731164413;;;9.41;7.58
20190731164414;;;9.55;7.67
20190731164415;;;9.47;7.86
20190731164416;;;9.39;7.77
20190731164417;;;9.44;7.57
20190731164418;;;9.67;7.68
20190731164419;;;9.52;7.36
20190731164420;;;9.34;7.19
20190731164421;;;9.29;7.13
20190731164422;;;9.41;7.18
20190731164423;;;9.4;7.27
20190731164424;;;9.35;7.34
20190731164425;;;9.38;7.44
20190731164426;;;9.34;7.5
20190731164427;;;9.39;7.61
20190731164428;;;9.37;7.63
20190731164429;;;9.37;7.65
20190731164430;;;9.45;7.61
20190731164431;;;9.45;7.51
20190731164432;;;9.44;7.47
20190731164433;;;9.43;7.49
20190731164434;;;9.43;7.67
20190731164435;;;9.41;7.82
20190731164436;;;9.41;7.85
20190731164437;;;9.39;7.73
20190731164438;;;9.42;7.62
20190731164439;;;9.41;7.61
20190731164440;;;9.4;7.78
20190731164441;;;9.39;7.8
20190731164442;;;9.37;7.71
20190731164443;;;9.33;7.66
20190731164444;;;9.38;7.63
20190731164445;;;9.39;7.67
20190731164446;;;9.4;7.72
20190731164447;;;9.38;7.81
20190731164448;;;9.32;7.56
20190731164449;;;9.4;7.4
20190731164450;;;9.4;7.42
20190731164451;;;9.32;7.24
20190731164452;;;9.34;7.26
20190731164453;;;9.36;7.23
20190731164454;;;9.41;7.33
20190731164455;;;9.38;7.48
20190731164456;;;9.34;7.6
20190731164457;;;9.32;7.62
20190731164458;;;9.31;7.61
20190731164459;;;9.3;7.69
20190731164500;;;9.33;7.56
20190731164501;;;9.38;7.53
20190731164502;;;9.35;7.55
20190731164503;;;9.27;7.52
20190731164504;;;9.37;7.64
20190731164505;;;9.42;7.57
20190731164506;;;9.31;7.57
20190731164507;;;9.27;7.42
20190731164508;;;9.27;7.38
20190731164509;;;9.3;7.54
20190731164510;;;9.26;7.49
20190731164511;;;9.32;7.58
20190731164512;;;9.29;7.61
20190731164513;;;9.27;7.51
20190731164514;;;9.33;7.58
20190731164515;;;9.34;7.62
20190731164516;;;9.39;7.63
20190731164517;;;9.36;7.64
20190731164518;;;9.36;7.79
20190731164519;;;9.39;7.83
20190731164520;;;9.37;7.82
20190731164521;;;9.38;7.75
20190731164522;;;9.33;7.67
20190731164523;;;9.32;7.47
20190731164524;;;9.34;7.46
20190731164525;;;9.34;7.31
20190731164526;;;9.39;7.24
20190731164527;;;9.37;7.24
20190731164528;;;9.34;7.27
20190731164529;;;9.36;7.37
20190731164530;;;9.37;7.44
20190731164531;;;9.32;7.48
20190731164532;;;9.33;7.45
20190731164533;;;9.37;7.54
20190731164534;;;9.33;7.47
20190731164535;;;9.34;7.39
20190731164536;;;9.35;7.43
20190731164537;;;9.22;7.3
20190731164538;;;9.3;7.53
20190731164539;;;9.36;7.67
20190731164540;;;9.4;7.88
20190731164541;;;9.34;8.03
20190731164542;;;9.24;8.0
20190731164543;;;9.31;7.9
20190731164544;;;9.27;7.97
20190731164545;;;9.3;8.06
20190731164546;;;9.25;7.91
20190731164547;;;9.25;7.65
20190731164548;;;9.29;7.76
20190731164549;;;9.28;7.76
20190731164550;;;9.18;7.6
20190731164551;;;9.28;7.69
20190731164552;;;9.31;7.79
20190731164553;;;9.34;7.78
20190731164554;;;9.36;7.67
20190731164555;;;9.37;7.72
20190731164556;;;9.37;7.71
20190731164557;;;9.35;7.56
20190731164558;;;9.39;7.57
20190731164559;;;9.35;7.51
20190731164600;;;9.44;7.29
20190731164601;;;9.24;7.12
20190731164602;;;9.38;7.43
20190731164603;;;9.46;7.41
20190731164604;;;9.44;7.38
20190731164605;;;9.5;7.4
20190731164606;;;9.38;7.41
20190731164607;;;9.46;7.34
20190731164608;;;9.56;7.4
20190731164609;;;9.49;7.34
20190731164610;;;9.54;7.55
20190731164611;;;9.5;7.56
20190731164612;;;9.5;7.45
20190731164613;;;9.48;7.31
20190731164614;;;9.53;7.28
20190731164615;;;9.55;7.33
20190731164616;;;9.49;7.35
20190731164617;;;9.45;7.25
20190731164618;;;9.46;7.24
20190731164619;;;9.39;7.21
20190731164620;;;9.39;7.15
20190731164621;;;9.34;7.07
20190731164622;;;9.33;7.08
20190731164623;;;9.34;7.12
20190731164624;;;9.34;7.21
20190731164625;;;9.33;7.38
20190731164626;;;9.31;7.53
20190731164627;;;9.38;7.75
20190731164628;;;9.33;7.66
20190731164629;;;9.33;7.54
20190731164630;;;9.28;7.45
20190731164631;;;9.36;7.62
20190731164632;;;9.37;7.86
20190731164633;;;9.33;7.87
20190731164634;;;9.34;7.8
20190731164635;;;9.36;7.73
20190731164636;;;9.37;7.65
20190731164637;;;9.4;7.66
20190731164638;;;9.46;7.7
20190731164639;;;9.29;7.59
20190731164640;;;9.41;7.83
20190731164641;;;9.4;7.78
20190731164642;;;9.53;7.91
20190731164643;;;9.42;7.79
20190731164644;;;9.32;7.58
20190731164645;;;9.38;7.53
20190731164646;;;9.44;7.58
20190731164647;;;9.42;7.69
20190731164648;;;9.48;7.65
20190731164649;;;9.52;7.61
20190731164650;;;9.5;7.56
20190731164651;;;9.54;7.66
20190731164652;;;9.47;7.98
20190731164653;;;9.43;7.95
20190731164654;;;9.28;7.53
20190731164655;;;9.39;7.39
20190731164656;;;9.33;7.46
20190731164657;;;9.32;7.37
20190731164658;;;9.33;7.42
20190731164659;;;9.38;7.44
20190731164700;;;9.44;7.74
20190731164701;;;9.46;7.88
20190731164702;;;9.46;7.86
20190731164703;;;9.47;7.8
20190731164704;;;9.55;8.09
20190731164705;;;9.54;8.1
20190731164706;;;9.47;7.96
20190731164707;;;9.43;7.99
20190731164708;;;9.45;8.16
20190731164709;;;9.52;8.18
20190731164710;;;9.53;8.13
20190731164711;;;9.55;7.98
20190731164712;;;9.47;7.83
20190731164713;;;9.5;7.79
20190731164714;;;9.49;7.81
20190731164715;;;9.56;7.54
20190731164716;;;9.5;7.42
20190731164717;;;9.56;7.53
20190731164718;;;9.53;7.69
20190731164719;;;9.47;7.46
20190731164720;;;9.53;7.57
20190731164721;;;9.54;7.87
20190731164722;;;9.39;7.51
20190731164723;;;9.47;7.39
20190731164724;;;9.57;7.74
20190731164725;;;9.55;7.74
20190731164726;;;9.57;7.83
20190731164727;;;9.47;7.64
20190731164728;;;9.5;7.53
20190731164729;;;9.5;7.47
20190731164730;;;9.51;7.71
20190731164731;;;9.37;7.52
20190731164732;;;9.46;7.39
20190731164733;;;9.52;7.28
20190731164734;;;9.48;7.18
20190731164735;;;9.44;7.34
20190731164736;;;9.46;7.49
20190731164737;;;9.41;7.51
20190731164738;;;9.38;7.4
20190731164739;;;9.49;7.43
20190731164740;;;9.45;7.38
20190731164741;;;9.53;7.64
20190731164742;;;9.39;7.6
20190731164743;;;9.35;7.48
20190731164744;;;9.46;7.34
20190731164745;;;9.54;7.36
20190731164746;;;9.48;7.43
20190731164747;;;9.45;7.42
20190731164748;;;9.42;7.57
20190731164749;;;9.42;7.62
20190731164750;;;9.52;7.63
20190731164751;;;9.47;7.31
20190731164752;;;9.51;7.39
20190731164753;;;9.48;7.42
20190731164754;;;9.49;7.62
20190731164755;;;9.41;7.58
20190731164756;;;9.43;7.54
20190731164757;;;9.46;7.47
20190731164758;;;9.41;7.4
20190731164759;;;9.35;7.5
20190731164800;;;9.37;7.58
20190731164801;;;9.26;7.7
20190731164802;;;9.52;7.94
20190731164803;;;9.35;7.51
20190731164804;;;9.37;8.0
20190731164805;;;9.35;8.13
20190731164806;;;9.41;8.24
20190731164807;;;9.39;8.29
20190731164808;;;9.4;8.07
20190731164809;;;9.44;7.95
20190731164810;;;9.34;7.77
20190731164811;;;9.33;7.65
20190731164812;;;9.37;7.54
20190731164813;;;9.38;7.6
20190731164814;;;9.33;7.59
20190731164815;;;9.34;7.94
20190731164816;;;9.32;8.1
20190731164817;;;9.48;8.19
20190731164818;;;9.4;8.01
20190731164819;;;9.53;8.14
20190731164820;;;9.59;8.34
20190731164821;;;9.56;7.92
20190731164822;;;9.45;7.44
20190731164823;;;9.33;7.18
20190731164824;;;9.33;6.92
20190731164825;;;9.3;6.97
20190731164826;;;9.32;7.09
20190731164827;;;9.39;7.37
20190731164828;;;9.44;7.36
20190731164829;;;9.38;6.94
20190731164830;;;9.43;6.6
20190731164831;;;9.4;6.23
20190731164832;;;9.35;5.76
20190731164833;;;9.28;5.74
20190731164834;;;9.3;6.04
20190731164835;;;9.3;6.02
20190731164836;;;9.28;5.83
20190731164837;;;9.31;5.34
20190731164838;;;9.41;4.53
20190731164839;;;9.34;3.56
20190731164840;;;9.21;3.66
20190731164841;;;9.38;3.68
20190731164842;;;9.33;3.25
20190731164843;;;9.22;3.33
20190731164844;;;9.28;3.55
20190731164845;;;9.44;3.33
20190731164846;;;9.45;2.77
20190731164847;;;9.52;1.44
20190731164848;;;9.39;0.6
20190731164849;;;9.33;0.76
20190731164850;;;9.41;0.36
20190731164851;;;9.36;0.25
20190731164852;;;9.33;0.15
20190731164853;;;9.32;0.36
20190731164854;;;9.29;0.38
20190731164855;;;9.26;0.48
20190731164856;;;9.31;0.13
20190731164857;;;9.18;0.12
20190731164858;;;9.11;0.07
20190731164859;;;9.2;0.57
20190731164900;;;9.11;0.8
20190731164901;;;8.87;0.49
20190731164902;;;8.74;0.88
20190731164903;;;9.05;1.14
20190731164904;;;8.93;0.92
20190731164905;;;8.94;1.13
20190731164906;;;8.98;0.9
20190731164907;;;8.88;1.03
20190731164908;;;8.85;0.98
20190731164909;;;8.89;1.01
20190731164910;;;9.18;1.0
20190731164911;;;9.31;1.25
20190731164912;;;9.1;0.9
20190731164913;;;9.21;1.2
20190731164914;;;9.22;1.28
20190731164915;;;9.23;1.4
20190731164916;;;9.2;1.42
20190731164917;;;8.98;1.37
20190731164918;;;9.12;1.54
20190731164919;;;9.11;1.33
20190731164920;;;9.05;1.18
20190731164921;;;8.96;0.84
20190731164922;;;8.76;1.38
20190731164923;;;8.58;1.17
20190731164924;;;8.64;0.62
20190731164925;;;8.57;0.79
20190731164926;;;8.64;1.21
20190731164927;;;8.66;1.38
20190731164928;;;8.75;0.9
20190731164929;;;8.66;0.88
20190731164930;;;8.64;0.99
20190731164931;;;8.61;1.02
20190731164932;;;8.63;1.06
20190731164933;;;8.6;1.05
20190731164934;;;8.53;1.15
20190731164935;;;8.6;1.1
20190731164936;;;8.57;1.09
20190731164937;;;8.56;1.18
20190731164938;;;8.74;1.21
20190731164939;;;8.68;1.71
20190731164940;;;8.79;1.71
20190731164941;;;8.73;1.52
20190731164942;;;8.77;1.46
20190731164943;;;8.87;1.5
20190731164944;;;8.9;1.49
20190731164945;;;8.82;1.45
20190731164946;;;8.83;1.49
20190731164947;;;8.86;1.51
20190731164948;;;8.91;1.58
20190731164949;;;8.75;1.2
20190731164950;;;8.65;1.14
20190731164951;;;8.67;1.12
20190731164952;;;8.69;1.13
20190731164953;;;8.66;1.22
20190731164954;;;8.76;1.43
20190731164955;;;8.76;1.42
20190731164956;;;8.8;1.48
20190731164957;;;9.04;1.59
20190731164958;;;9.05;1.61
20190731164959;;;9.06;1.62
20190731165000;;;9.05;1.61
20190731165001;;;9.07;1.68
20190731165002;;;9.04;1.65
20190731165003;;;9.07;1.68
20190731165004;;;9.12;1.64
20190731165005;;;9.11;1.66
20190731165006;;;9.18;1.62
20190731165007;;;9.14;1.56
20190731165008;;;9.11;1.59
20190731165009;;;9.07;1.54
20190731165010;;;9.09;1.56
20190731165011;;;9.09;1.59
20190731165012;;;9.11;1.62
20190731165013;;;9.07;1.61
20190731165014;;;9.1;1.63
20190731165015;;;9.12;1.64
20190731165016;;;9.08;1.55
20190731165017;;;9.06;1.56
20190731165018;;;9.09;1.58
20190731165019;;;9.11;1.58
20190731165020;;;9.15;1.6
20190731165021;;;9.15;1.62
20190731165022;;;9.11;1.64
20190731165023;;;9.12;1.58
20190731165024;;;9.09;1.56
20190731165025;;;9.08;1.49
20190731165026;;;9.1;1.54
20190731165027;;;9.07;1.56
20190731165028;;;9.12;1.67
20190731165029;;;9.1;1.68
20190731165030;;;9.08;1.72
20190731165031;;;9.08;1.67
20190731165032;;;9.08;1.7
20190731165033;;;9.11;1.66
20190731165034;;;9.04;1.61
20190731165035;;;9.04;1.52
20190731165036;;;9.02;1.62
20190731165037;;;8.98;1.58
20190731165038;;;8.9;1.78
20190731165039;;;8.95;2.03
20190731165040;;;8.93;2.0
20190731165041;;;9.0;2.01
20190731165042;;;9.05;2.04
20190731165043;;;9.03;2.03
20190731165044;;;9.04;2.06
20190731165045;;;8.99;2.2
20190731165046;;;9.04;2.2
20190731165047;;;9.14;1.95
20190731165048;;;9.09;1.7
20190731165049;;;9.08;1.65
20190731165050;;;9.02;1.81
20190731165051;;;9.11;1.7
20190731165052;;;9.09;1.66
20190731165053;;;9.1;1.76
20190731165054;;;9.14;1.77
20190731165055;;;9.07;1.81
20190731165056;;;9.03;1.76
20190731165057;;;9.06;1.8
20190731165058;;;9.07;1.79
20190731165059;;;9.08;1.83
20190731165100;;;9.04;1.9
20190731165101;;;9.08;2.0
20190731165102;;;9.09;1.87
20190731165103;;;9.06;2.0
20190731165104;;;9.03;1.99
20190731165105;;;9.05;1.96
20190731165106;;;8.99;1.87
20190731165107;;;8.83;1.75
20190731165108;;;8.81;1.72
20190731165109;;;8.79;1.73
20190731165110;;;8.75;1.88
20190731165111;;;8.83;1.89
20190731165112;;;8.82;1.61
20190731165113;;;8.8;1.49
20190731165114;;;8.86;1.43
20190731165115;;;9.03;1.35
20190731165116;;;9.06;1.28
20190731165117;;;9.07;1.34
20190731165118;;;9.03;1.4
20190731165119;;;9.01;1.4
20190731165120;;;8.97;1.27
20190731165121;;;9.0;1.16
20190731165122;;;8.89;1.14
20190731165123;;;8.92;1.28
20190731165124;;;8.86;1.39
20190731165125;;;8.82;1.51
20190731165126;;;8.81;1.55
20190731165127;;;8.85;1.26
20190731165128;;;8.74;1.29
20190731165129;;;8.76;1.54
20190731165130;;;8.79;1.55
20190731165131;;;8.79;1.65
20190731165132;;;8.83;1.49
20190731165133;;;8.94;1.46
20190731165134;;;8.91;1.52
20190731165135;;;8.96;1.58
20190731165136;;;8.93;1.04
20190731165137;;;8.88;1.19
20190731165138;;;8.91;1.59
20190731165139;;;8.65;3.97
20190731165140;;;8.93;5.04
20190731165141;;;8.94;4.26
20190731165142;;;8.82;4.06
20190731165143;;;8.71;4.11
20190731165144;;;8.71;5.47
20190731165145;;;8.81;5.53
20190731165146;;;8.76;5.29
20190731165147;;;8.89;5.44
20190731165148;;;8.89;5.45
20190731165149;;;8.82;5.2
20190731165150;;;8.95;5.63
20190731165151;;;9.12;4.76
20190731165152;;;8.8;4.54
20190731165153;;;8.77;5.24
20190731165154;;;8.78;5.66
20190731165155;;;8.82;5.93
20190731165156;;;9.03;5.71
20190731165157;;;9.0;4.82
20190731165158;;;8.83;4.6
20190731165159;;;8.77;4.74
20190731165200;;;8.78;5.12
20190731165201;;;9.02;5.56
20190731165202;;;8.79;5.21
20190731165203;;;8.79;5.08
20190731165204;;;8.78;5.21
20190731165205;;;8.88;5.46
20190731165206;;;8.82;5.62
20190731165207;;;8.92;5.55
20190731165208;;;8.96;5.66
20190731165209;;;8.92;5.48
20190731165210;;;8.84;5.18
20190731165211;;;8.77;4.88
20190731165212;;;8.64;4.67
20190731165213;;;8.68;3.91
20190731165214;;;8.7;3.67
20190731165215;;;8.65;3.77
20190731165216;;;8.76;3.98
20190731165217;;;8.88;4.28
20190731165218;;;8.81;3.84
20190731165219;;;8.7;3.71
20190731165220;;;8.76;4.02
20190731165221;;;8.74;3.99
20190731165222;;;8.73;4.16
20190731165223;;;8.76;3.84
20190731165224;;;8.66;3.67
20190731165225;;;8.69;3.98
20190731165226;;;8.69;3.84
20190731165227;;;8.73;3.94
20190731165228;;;8.8;4.07
20190731165229;;;8.74;3.78
20190731165230;;;8.72;3.55
20190731165231;;;8.65;3.63
20190731165232;;;8.46;4.45
20190731165233;;;8.61;5.08
20190731165234;;;8.6;5.49
20190731165235;;;8.62;5.71
20190731165236;;;8.58;5.38
20190731165237;;;8.5;5.21
20190731165238;;;8.56;5.28
20190731165239;;;8.62;5.25
20190731165240;;;8.87;5.17
20190731165241;;;8.83;4.56
20190731165242;;;8.47;4.54
20190731165243;;;8.69;6.09
20190731165244;;;8.82;6.41
20190731165245;;;8.83;6.42
20190731165246;;;8.9;6.57
20190731165247;;;9.04;5.38
20190731165248;;;8.82;4.65
20190731165249;;;8.79;4.86
20190731165250;;;8.81;5.64
20190731165251;;;8.77;6.31
20190731165252;;;8.77;6.65
20190731165253;;;8.92;6.28
20190731165254;;;8.87;6.04
20190731165255;;;8.92;5.61
20190731165256;;;8.78;5.67
20190731165257;;;8.81;6.0
20190731165258;;;8.89;6.21
20190731165259;;;8.89;6.22
20190731165300;;;8.87;6.62
20190731165301;;;8.94;6.76
20190731165302;;;9.0;6.74
20190731165303;;;8.92;6.9
20190731165304;;;8.9;6.71
20190731165305;;;8.84;6.47
20190731165306;;;8.91;5.71
20190731165307;;;9.0;5.67
20190731165308;;;9.08;5.85
20190731165309;;;9.03;6.12
20190731165310;;;8.91;5.76
20190731165311;;;8.97;5.98
20190731165312;;;8.78;5.66
20190731165313;;;8.6;6.03
20190731165314;;;8.74;6.75
20190731165315;;;8.81;6.77
20190731165316;;;8.79;7.11
20190731165317;;;8.81;7.16
20190731165318;;;8.91;7.52
20190731165319;;;8.73;7.66
20190731165320;;;8.76;7.78
20190731165321;;;8.76;7.75
20190731165322;;;8.73;7.74
20190731165323;;;8.82;7.92
20190731165324;;;8.84;7.75
20190731165325;;;8.77;7.6
20190731165326;;;8.71;7.22
20190731165327;;;8.9;6.74
20190731165328;;;9.0;7.16
20190731165329;;;8.82;6.33
20190731165330;;;9.31;6.44
20190731165331;;;8.79;6.21
20190731165332;;;9.38;5.92
20190731165333;;;9.1;5.11
20190731165334;;;8.65;4.74
20190731165335;;;8.61;5.16
20190731165336;;;8.62;4.67
20190731165337;;;8.67;4.77
20190731165338;;;8.59;5.61
20190731165339;;;8.56;6.94
20190731165340;;;8.56;7.2
20190731165341;;;8.45;7.12
20190731165342;;;8.4;7.58
20190731165343;;;8.46;7.79
20190731165344;;;8.55;7.91
20190731165345;;;8.67;8.03
20190731165346;;;8.73;7.84
20190731165347;;;8.52;7.74
20190731165348;;;8.52;7.84
20190731165349;;;8.86;7.68
20190731165350;;;9.01;7.52
20190731165351;;;9.05;6.45
20190731165352;;;8.81;5.4
20190731165353;;;8.88;5.78
20190731165354;;;9.21;5.75
20190731165355;;;9.03;5.02
20190731165356;;;8.88;4.95
20190731165357;;;8.51;5.13
20190731165358;;;9.1;6.16
20190731165359;;;9.28;6.11
20190731165400;;;8.99;5.61
20190731165401;;;8.94;5.61
20190731165402;;;9.0;5.29
20190731165403;;;8.85;4.91
20190731165404;;;8.82;5.45
20190731165405;;;8.64;6.36
20190731165406;;;8.82;7.32
20190731165407;;;8.83;7.68
20190731165408;;;9.07;7.94
20190731165409;;;9.23;8.18
20190731165410;;;8.85;7.42
20190731165411;;;9.1;7.09
20190731165412;;;8.92;7.45
20190731165413;;;9.15;7.79
20190731165414;;;8.95;7.28
20190731165415;;;8.81;7.13
20190731165416;;;8.81;7.44
20190731165417;;;8.89;6.89
20190731165418;;;8.9;6.46
20190731165419;;;8.82;6.82
20190731165420;;;8.79;7.68
20190731165421;;;8.9;7.92
20190731165422;;;8.96;7.8
20190731165423;;;9.07;7.75
20190731165424;;;8.91;7.76
20190731165425;;;8.91;7.77
20190731165426;;;8.86;7.85
20190731165427;;;8.82;8.07
20190731165428;;;8.84;8.04
20190731165429;;;9.02;8.16
20190731165430;;;9.13;8.25
20190731165431;;;9.22;8.37
20190731165432;;;9.04;8.48
20190731165433;;;8.95;8.53
20190731165434;;;8.97;8.39
20190731165435;;;8.89;8.25
20190731165436;;;8.9;8.32
20190731165437;;;9.05;8.26
20190731165438;;;9.18;8.6
20190731165439;;;8.92;8.36
20190731165440;;;9.05;8.31
20190731165441;;;8.94;8.23
20190731165442;;;8.97;7.8
20190731165443;;;9.1;8.02
20190731165444;;;8.95;8.03
20190731165445;;;8.82;7.8
20190731165446;;;8.78;7.95
20190731165447;;;8.95;8.12
20190731165448;;;8.84;8.02
20190731165449;;;8.75;7.93
20190731165450;;;8.86;8.01
20190731165451;;;8.97;7.98
20190731165452;;;8.99;7.97
20190731165453;;;8.9;7.77
20190731165454;;;8.9;7.89
20190731165455;;;8.95;8.11
20190731165456;;;8.94;7.99
20190731165457;;;8.95;8.03
20190731165458;;;8.98;8.02
20190731165459;;;8.96;7.89
20190731165500;;;8.98;8.01
20190731165501;;;8.92;8.03
20190731165502;;;9.05;8.22
20190731165503;;;9.03;8.09
20190731165504;;;9.0;8.2
20190731165505;;;8.96;8.13
20190731165506;;;8.95;8.19
20190731165507;;;8.9;8.02
20190731165508;;;8.94;8.01
20190731165509;;;8.96;8.14
20190731165510;;;8.99;8.21
20190731165511;;;8.99;8.13
20190731165512;;;8.96;8.33
20190731165513;;;8.86;8.39
20190731165514;;;8.87;8.43
20190731165515;;;8.86;8.33
20190731165516;;;8.89;8.3
20190731165517;;;8.85;7.9
20190731165518;;;8.91;7.95
20190731165519;;;8.99;8.18
20190731165520;;;8.92;7.96
20190731165521;;;8.99;7.98
20190731165522;;;8.94;7.9
20190731165523;;;9.01;8.12
20190731165524;;;8.99;8.19
20190731165525;;;9.06;8.26
20190731165526;;;9.07;8.31
20190731165527;;;9.1;8.25
20190731165528;;;9.13;8.22
20190731165529;;;8.97;8.17
20190731165530;;;9.1;8.32
20190731165531;;;8.87;7.91
20190731165532;;;8.94;7.92
20190731165533;;;8.97;8.16
20190731165534;;;8.99;7.96
20190731165535;;;8.97;7.79
20190731165536;;;8.94;7.61
20190731165537;;;8.96;7.87
20190731165538;;;8.93;7.89
20190731165539;;;8.9;7.85
20190731165540;;;9.1;8.27
20190731165541;;;8.97;8.08
20190731165542;;;9.03;8.19
20190731165543;;;8.91;8.01
20190731165544;;;9.05;8.05
20190731165545;;;9.01;8.03
20190731165546;;;8.95;7.95
20190731165547;;;8.95;8.0
20190731165548;;;8.82;7.65
20190731165549;;;8.93;7.51
20190731165550;;;8.97;7.56
20190731165551;;;8.99;7.57
20190731165552;;;8.99;7.64
20190731165553;;;8.98;7.5
20190731165554;;;8.97;7.37
20190731165555;;;9.01;7.54
20190731165556;;;8.93;7.41
20190731165557;;;8.94;7.39
20190731165558;;;9.0;7.53
20190731165559;;;9.08;7.74
20190731165600;;;9.1;7.72
20190731165601;;;9.02;7.85
20190731165602;;;8.95;7.92
20190731165603;;;9.0;8.0
20190731165604;;;9.01;8.18
20190731165605;;;9.0;8.11
20190731165606;;;8.99;8.14
20190731165607;;;9.07;8.21
20190731165608;;;9.03;8.05
20190731165609;;;8.98;8.01
20190731165610;;;8.96;7.81
20190731165611;;;9.04;7.86
20190731165612;;;8.96;7.8
20190731165613;;;8.9;7.82
20190731165614;;;8.95;7.74
20190731165615;;;8.99;7.81
20190731165616;;;9.01;7.71
20190731165617;;;9.05;7.69
20190731165618;;;9.02;7.3
20190731165619;;;8.98;7.31
20190731165620;;;8.94;7.29
20190731165621;;;8.98;7.23
20190731165622;;;9.05;7.17
20190731165623;;;9.04;7.09
20190731165624;;;8.97;7.21
20190731165625;;;8.96;7.32
20190731165626;;;8.96;7.4
20190731165627;;;8.92;7.35
20190731165628;;;8.99;7.42
20190731165629;;;8.97;7.46
20190731165630;;;8.96;7.45
20190731165631;;;9.03;7.78
20190731165632;;;8.96;7.86
20190731165633;;;8.91;7.78
20190731165634;;;9.08;8.0
20190731165635;;;8.75;7.62
20190731165636;;;8.7;7.89
20190731165637;;;8.72;8.13
20190731165638;;;8.81;7.84
20190731165639;;;8.77;7.92
20190731165640;;;8.74;8.12
20190731165641;;;8.74;8.17
20190731165642;;;8.9;8.38
20190731165643;;;8.93;8.54
20190731165644;;;8.77;8.31
20190731165645;;;8.7;8.24
20190731165646;;;8.78;8.4
20190731165647;;;8.86;8.53
20190731165648;;;8.91;8.61
20190731165649;;;8.77;8.51
20190731165650;;;8.79;8.59
20190731165651;;;8.66;8.33
20190731165652;;;8.71;8.18
20190731165653;;;8.73;8.02
20190731165654;;;8.75;8.3
20190731165655;;;8.76;8.31
20190731165656;;;8.78;8.29
20190731165657;;;8.71;8.13
20190731165658;;;8.76;8.09
20190731165659;;;8.67;7.95
20190731165700;;;8.79;7.95
20190731165701;;;8.76;8.09
20190731165702;;;8.68;8.06
20190731165703;;;8.74;7.99
20190731165704;;;8.75;8.05
20190731165705;;;8.71;8.16
20190731165706;;;8.64;8.11
20190731165707;;;8.86;8.17
20190731165708;;;8.96;8.3
20190731165709;;;9.03;8.39
20190731165710;;;8.96;8.44
20190731165711;;;8.95;8.36
20190731165712;;;8.98;8.38
20190731165713;;;8.96;8.36
20190731165714;;;8.98;8.36
20190731165715;;;9.0;8.39
20190731165716;;;8.97;8.35
20190731165717;;;8.99;8.33
20190731165718;;;9.04;8.37
20190731165719;;;9.0;8.33
20190731165720;;;8.98;8.25
